,reviewer,paper_id,decision,review
2402,Md Zahidul Islam 0001,28712,Accepted,Innovative and thought-provoking.
2403,Md Zahidul Islam 0001,107,Accepted,Innovative and thought-provoking.
2404,Md Zahidul Islam 0001,462,Accepted,Innovative and thought-provoking.
2405,Md Zahidul Islam 0001,493,Accepted,Innovative and thought-provoking.
2406,Yeslam Al-Saggaf,28703,Rejected,Not a good fit for the journal's scope.
2407,Yeslam Al-Saggaf,100,Rejected,Not a good fit for the journal's scope.
2408,Keiko Sato,28737,Rejected,Unconvincing or unsupported conclusions.
2409,Keiko Sato,32,Rejected,Unconvincing or unsupported conclusions.
2410,Mika Suzuki,28860,Rejected,Poorly written and difficult to understand.
2411,Mladen Pecujlija,28991,Rejected,Inadequate data and sample size.
2412,Velibor Ivanisevic,288,Rejected,Inconsistent or contradictory results.
2413,Gina M. Eosco,28729,Rejected,Limited relevance and significance.
2414,Meghnaa Tallapragada,48,Rejected,Inconsistent or contradictory results.
2415,Meghnaa Tallapragada,28966,Rejected,Inconsistent or contradictory results.
2416,Meghnaa Tallapragada,29031,Rejected,Inconsistent or contradictory results.
2417,Meghnaa Tallapragada,28681,Rejected,Inconsistent or contradictory results.
2418,Mehmet Y. Tezcan,283,Accepted,Thorough and well-written.
2419,Mehmet Y. Tezcan,29019,Accepted,Thorough and well-written.
2420,David D. Woods,581,Rejected,Lack of original contribution to the field.
2421,David D. Woods,104,Rejected,Lack of original contribution to the field.
2422,David D. Woods,28685,Rejected,Lack of original contribution to the field.
2423,David D. Woods,64,Rejected,Lack of original contribution to the field.
2424,Mark D. Layson,505,Accepted,Innovative and thought-provoking.
2425,Mark D. Layson,466,Accepted,Innovative and thought-provoking.
2426,Sidney W. A. Dekker,79,Accepted,Excellent methodology and analysis.
2427,Sidney W. A. Dekker,28765,Accepted,Excellent methodology and analysis.
2428,Céline Kermisch,433,Rejected,Unconvincing or unsupported conclusions.
2429,Dennis M. Gorman,400,Rejected,Fundamental flaws in the study design.
2430,Dennis M. Gorman,510,Rejected,Fundamental flaws in the study design.
2431,Dennis M. Gorman,420,Rejected,Fundamental flaws in the study design.
2432,Orsolya Friedrich,29060,Accepted,Excellent methodology and analysis.
2433,Knut Jørgen Vie,28746,Rejected,Inconsistent or contradictory results.
2434,Knut Jørgen Vie,529,Rejected,Inconsistent or contradictory results.
2435,Knut Jørgen Vie,29045,Rejected,Inconsistent or contradictory results.
2436,Anat Elhalal,114,Accepted,Thorough and well-written.
2437,Anat Elhalal,29101,Accepted,Thorough and well-written.
2438,Anat Elhalal,13,Accepted,Thorough and well-written.
2439,Anat Elhalal,170,Accepted,Thorough and well-written.
2440,Anat Elhalal,186,Accepted,Thorough and well-written.
2441,Anat Elhalal,515,Accepted,Thorough and well-written.
2442,Jessica Morley,360,Accepted,Original and insightful research.
2443,Jessica Morley,195,Accepted,Original and insightful research.
2444,Jessica Morley,441,Accepted,Original and insightful research.
2445,Jessica Morley,28691,Accepted,Original and insightful research.
2446,Jessica Morley,28803,Accepted,Original and insightful research.
2447,Margaret Satterthwaite,356,Rejected,Unconvincing or unsupported conclusions.
2448,Carole Federico,553,Accepted,Innovative and thought-provoking.
2449,Carole Federico,413,Accepted,Innovative and thought-provoking.
2450,Carole Federico,28935,Accepted,Innovative and thought-provoking.
2451,Carole Federico,28866,Accepted,Innovative and thought-provoking.
2452,Carole Federico,28709,Accepted,Innovative and thought-provoking.
2453,Kate Tairyan,521,Rejected,Insufficient research design and methodology.
2454,Kate Tairyan,29072,Rejected,Insufficient research design and methodology.
2455,Ilse Oosterlaken,260,Accepted,Original and insightful research.
2456,Ilse Oosterlaken,584,Accepted,Original and insightful research.
2457,Ilse Oosterlaken,424,Accepted,Original and insightful research.
2458,Ilse Oosterlaken,431,Accepted,Original and insightful research.
2459,Karen B. Schmaling,28954,Accepted,Excellent methodology and analysis.
2460,Karen B. Schmaling,28712,Accepted,Excellent methodology and analysis.
2461,Karen B. Schmaling,163,Accepted,Excellent methodology and analysis.
2462,Lisa A. Thompson,28831,Accepted,Original and insightful research.
2463,Lisa A. Thompson,375,Accepted,Original and insightful research.
2464,Scott R. Glisson,498,Accepted,Original and insightful research.
2465,Scott R. Glisson,420,Accepted,Original and insightful research.
2466,Scott R. Glisson,171,Accepted,Original and insightful research.
2467,Scott R. Glisson,435,Accepted,Original and insightful research.
2468,Scott R. Glisson,97,Accepted,Original and insightful research.
2469,Stephen A. Gallo,315,Accepted,Significant and impactful findings.
2470,Stephen A. Gallo,515,Accepted,Significant and impactful findings.
2471,Stephen A. Gallo,29061,Accepted,Significant and impactful findings.
2472,Stephen A. Gallo,237,Accepted,Significant and impactful findings.
2473,Stephen A. Gallo,542,Accepted,Significant and impactful findings.
2474,Stephen A. Gallo,29,Accepted,Significant and impactful findings.
2475,Abeer M. Rababa'h,28915,Accepted,Solid contribution to the field.
2476,Abeer M. Rababa'h,477,Accepted,Solid contribution to the field.
2477,Abeer M. Rababa'h,394,Accepted,Solid contribution to the field.
2478,Karem H. Alzoubi,28801,Accepted,Compelling and well-supported conclusions.
2479,Mera Ababneh,228,Rejected,Insufficient research design and methodology.
2480,Mera Ababneh,532,Rejected,Insufficient research design and methodology.
2481,Mera Ababneh,369,Rejected,Insufficient research design and methodology.
2482,Eun Ah Lee,309,Rejected,Poorly written and difficult to understand.
2483,Eun Ah Lee,228,Rejected,Poorly written and difficult to understand.
2484,Magdalena Grohman,71,Rejected,Inadequate data and sample size.
2485,Magdalena Grohman,202,Rejected,Inadequate data and sample size.
2486,Magdalena Grohman,28693,Rejected,Inadequate data and sample size.
2487,Marco Tacca,332,Accepted,Significant and impactful findings.
2488,Matthew J. Brown,21,Rejected,Fundamental flaws in the study design.
2489,Matthew J. Brown,239,Rejected,Fundamental flaws in the study design.
2490,Matthew J. Brown,80,Rejected,Fundamental flaws in the study design.
2491,Nicholas R. Gans,97,Accepted,Well researched and clearly presented.
2492,Sebastian M. Pfotenhauer,28817,Rejected,Limited relevance and significance.
2493,Sophia Knopf,181,Accepted,Significant and impactful findings.
2494,Sophia Knopf,109,Accepted,Significant and impactful findings.
2495,Sophia Knopf,28850,Accepted,Significant and impactful findings.
2496,Ana Marusic,105,Accepted,Valuable addition to the literature.
2497,Domagoj Markovic,28687,Accepted,Excellent methodology and analysis.
2498,Domagoj Markovic,240,Accepted,Excellent methodology and analysis.
2499,Mario Malicki,24,Rejected,Lack of original contribution to the field.
2500,Matko Marusic,527,Accepted,Significant and impactful findings.
2501,Vedran Katavic,207,Rejected,Lack of original contribution to the field.
2502,Vedran Katavic,28837,Rejected,Lack of original contribution to the field.
2503,Justin Smith 0004,29098,Accepted,Thorough and well-written.
2504,Justin Smith 0004,28759,Accepted,Thorough and well-written.
2505,Justin Smith 0004,28733,Accepted,Thorough and well-written.
2506,Matteo E. Bonfanti,51,Rejected,Weak argument and analysis.
2507,Matteo E. Bonfanti,206,Rejected,Weak argument and analysis.
2508,Matteo E. Bonfanti,28693,Rejected,Weak argument and analysis.
2509,Matteo E. Bonfanti,29100,Rejected,Weak argument and analysis.
2510,Matteo E. Bonfanti,103,Rejected,Weak argument and analysis.
2511,Blake J. Bent,35,Accepted,Significant and impactful findings.
2512,Gert-Jan C. Lokhorst,105,Rejected,Weak argument and analysis.
2513,Gert-Jan C. Lokhorst,28809,Rejected,Weak argument and analysis.
2514,Gert-Jan C. Lokhorst,483,Rejected,Weak argument and analysis.
2515,Frauke Koppelin,28959,Accepted,Solid contribution to the field.
2516,Frauke Koppelin,351,Accepted,Solid contribution to the field.
2517,Mark Schweda,228,Rejected,Poorly written and difficult to understand.
2518,Niklas Ellerich-Groppe,61,Rejected,Poorly written and difficult to understand.
2519,Niklas Ellerich-Groppe,28999,Rejected,Poorly written and difficult to understand.
2520,Niklas Ellerich-Groppe,28969,Rejected,Poorly written and difficult to understand.
2521,Christopher B. Freelance,462,Rejected,Poorly written and difficult to understand.
2522,Christopher B. Freelance,241,Rejected,Poorly written and difficult to understand.
2523,Christopher B. Freelance,28728,Rejected,Poorly written and difficult to understand.
2524,Christopher B. Freelance,501,Rejected,Poorly written and difficult to understand.
2525,Anjali Truitt,28843,Rejected,Inadequate data and sample size.
2526,Anjali Truitt,28887,Rejected,Inadequate data and sample size.
2527,Eran Klein,449,Rejected,Poorly written and difficult to understand.
2528,Eran Klein,46,Rejected,Poorly written and difficult to understand.
2529,Eran Klein,28881,Rejected,Poorly written and difficult to understand.
2530,Eran Klein,29070,Rejected,Poorly written and difficult to understand.
2531,Eran Klein,531,Rejected,Poorly written and difficult to understand.
2532,Laura Specker Sullivan,28965,Rejected,Weak argument and analysis.
2533,Laura Specker Sullivan,353,Rejected,Weak argument and analysis.
2534,Michelle Pham,28858,Accepted,Solid contribution to the field.
2535,Michelle Pham,29041,Accepted,Solid contribution to the field.
2536,Paul Tubig,81,Accepted,Solid contribution to the field.
2537,Raney Folland,28826,Accepted,Compelling and well-supported conclusions.
2538,Raney Folland,54,Accepted,Compelling and well-supported conclusions.
2539,Sara Goering,60,Accepted,Solid contribution to the field.
2540,Sara Goering,433,Accepted,Solid contribution to the field.
2541,Tim Brown,28899,Rejected,Limited relevance and significance.
2542,Elaine S. Godfrey,376,Accepted,Well-structured and coherent argument.
2543,Elaine S. Godfrey,164,Accepted,Well-structured and coherent argument.
2544,Elaine S. Godfrey,28795,Accepted,Well-structured and coherent argument.
2545,Elaine S. Godfrey,371,Accepted,Well-structured and coherent argument.
2546,Michael D. Mumford,28677,Rejected,Inconsistent or contradictory results.
2547,Michael D. Mumford,28767,Rejected,Inconsistent or contradictory results.
2548,Michael D. Mumford,184,Rejected,Inconsistent or contradictory results.
2549,Michael D. Mumford,164,Rejected,Inconsistent or contradictory results.
2550,Michael D. Mumford,71,Rejected,Inconsistent or contradictory results.
2551,Michael D. Mumford,28913,Rejected,Inconsistent or contradictory results.
2552,Michael D. Mumford,28806,Rejected,Inconsistent or contradictory results.
2553,Michael D. Mumford,113,Rejected,Inconsistent or contradictory results.
2554,Michael D. Mumford,573,Rejected,Inconsistent or contradictory results.
2555,Richard T. Marcy,28863,Rejected,Insufficient research design and methodology.
2556,Vykinta Kligyte,204,Accepted,Thorough and well-written.
2557,Mohammad Javad Rezvani,257,Rejected,Insufficient research design and methodology.
2558,Mohammad Javad Rezvani,160,Rejected,Insufficient research design and methodology.
2559,Mohammad Javad Rezvani,213,Rejected,Insufficient research design and methodology.
2560,Montse Serra,454,Rejected,Inadequate data and sample size.
2561,Kamil Mamak,381,Accepted,Excellent methodology and analysis.
2562,Kamil Mamak,371,Accepted,Excellent methodology and analysis.
2563,Ineke Malsch,452,Rejected,Inadequate data and sample size.
2564,Ineke Malsch,326,Rejected,Inadequate data and sample size.
2565,José G. B. Derraik,76,Rejected,Not a good fit for the journal's scope.
2566,José G. B. Derraik,67,Rejected,Not a good fit for the journal's scope.
2567,José G. B. Derraik,335,Rejected,Not a good fit for the journal's scope.
2568,Béatrice Godard,471,Rejected,Inconsistent or contradictory results.
2569,Béatrice Godard,475,Rejected,Inconsistent or contradictory results.
2570,Béatrice Godard,28990,Rejected,Inconsistent or contradictory results.
2571,Béatrice Godard,28982,Rejected,Inconsistent or contradictory results.
2572,Thierry Hurlimann,120,Accepted,Solid contribution to the field.
2573,Vincent Menuz,251,Rejected,Weak argument and analysis.
2574,Saadia Mahmud,333,Accepted,Thorough and well-written.
2575,Tracey Bretag,29027,Rejected,Fundamental flaws in the study design.
2576,Mónica Mendes,518,Rejected,Fundamental flaws in the study design.
2577,Mónica Mendes,28817,Rejected,Fundamental flaws in the study design.
2578,Mónica Mendes,425,Rejected,Fundamental flaws in the study design.
2579,Nuno Correia 0001,28744,Accepted,Excellent methodology and analysis.
2580,Pedro Ângelo,174,Accepted,Innovative and thought-provoking.
2581,Pedro Ângelo,170,Accepted,Innovative and thought-provoking.
2582,Pedro Ângelo,29074,Accepted,Innovative and thought-provoking.
2583,Valentina Nisi,98,Rejected,Inconsistent or contradictory results.
2584,Valentina Nisi,28743,Rejected,Inconsistent or contradictory results.
2585,Valentina Nisi,28924,Rejected,Inconsistent or contradictory results.
2586,Valentina Nisi,28970,Rejected,Inconsistent or contradictory results.
2587,Eduardo Mendieta,535,Rejected,Limited relevance and significance.
2588,Thomas A. Litzinger,390,Accepted,Thorough and well-written.
2589,Xiaofeng Tang,545,Accepted,Solid contribution to the field.
2590,Xiaofeng Tang,28852,Accepted,Solid contribution to the field.
2591,Maja Horst,413,Accepted,Original and insightful research.
2592,Anna Marousková,29081,Rejected,Insufficient research design and methodology.
2593,Anna Marousková,402,Rejected,Insufficient research design and methodology.
2594,Anna Marousková,28835,Rejected,Insufficient research design and methodology.
2595,Marek Vochozka,580,Accepted,Original and insightful research.
2596,Marek Vochozka,28904,Accepted,Original and insightful research.
2597,Petr Suler,28983,Rejected,Inadequate data and sample size.
2598,Bjørn Hofmann,314,Accepted,Solid contribution to the field.
2599,Alan Zimmerman,28718,Accepted,Solid contribution to the field.
2600,Cameron Gordon,28733,Rejected,Inconsistent or contradictory results.
2601,Cameron Gordon,28946,Rejected,Inconsistent or contradictory results.
