,articleID,authors,journal,number,pages,title,volume,year,citations,correspondingAuthor,keywords,reviewers,abstract,edition_year,conference,edition_id,edition_number,city,start_date,end_date,issn,volume_id
561,581,E. F. Codd,"Research Report / RJ / IBM / San Jose, California",,,"Derivability, Redundancy and Consistency of Relations Stored in Large Data Banks.",RJ599,1969,29060|136|28949|150|28957|28958|50|28988|576|321|69|28873|29010|28758|215|358|103|363|108|28925|28798,E. F. Codd,data modeling|data modeling|indexing|big data|data storage|data storage,Mohammed Nadjib Khenkhar|Andreas Neumann 0001|David D. Woods|Kevin Spitler,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",1969.0,CVPR,CVPR_1,1.0,New York,08-05-1969,12-05-1969,55745126,55745126-RJ599
562,583,Markus Tresch,"ETH Zurich, Department of Computer Science / Technical Report",,1-27,Principles of Distributed Object Database Languages.,248,1996,527|28691|28954|285|28830|39|29104|434|319|28741|467|29018|28771|29050|28798,Markus Tresch,indexing|data querying|data modeling,Elizabeth A. Boyd|Ulrike Rackow|Thomas Ludwig 0001|John E. Dahlberg,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,90081263,90081263-248
563,584,E. F. Codd,"Research Report / RJ / IBM / San Jose, California",,,The Capabilities of Relational Database Management Systems.,RJ3132,1981,514|8|28937|522|271|29071|28817|28823|29085|160|28838|551|168|169|171|28716|428|49|28730|28877|28898|28901|29032|29036|379|28796|29053,E. F. Codd,security policies|cybercrime|security policies,Brigitte Bartsch-Spörl|Manfred Grothaus|Dieter Baum|Dena Plemmons|Ilse Oosterlaken,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,55745126,55745126-RJ3132
564,585,Andreas Rock|Gayane Grigoryan|Günther Heinemann|Markus Casper|Oliver Gronz|Oliver Gutjahr|Rita Ley,Hydrology and Earth System Sciences,,409-421,Analysis of projected hydrological behavior of catchments based on signature indices,16,2012,28993|419|28770|28906|45|248,Oliver Gronz,reinforcement learning|expert systems|natural language processing|expert systems|genetic algorithms,Victor Klee|Victor Klee|Karl-Hans Bläsius|Javier Malagón,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2012.0,NeurIPS,NeurIPS_44,44.0,Paris,22-04-2012,24-04-2012,18530034,18530034-16
565,28670,Sarah R. Davies,Sci. Eng. Ethics,4.0,1235-1253,An Ethics of the System: Talking to Scientists About Research Integrity.,25,2019,28940|531|279|540|29100|322|28741|29006|210|28761|230,Sarah R. Davies,expert systems|machine learning|neural networks|computer vision,Lambèr M. M. Royakkers|Christoph Meinel|D. Kleis,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2019.0,ICML,ICML_51,51.0,London,12-06-2019,16-06-2019,98613495,98613495-25
566,28671,Colleen Murphy|Paolo Gardoni,Sci. Eng. Ethics,1.0,77-92,The Acceptability and the Tolerability of Societal Risks: A Capabilities-based Approach.,14,2008,28898|28835|28902|28969|28795|28732|28976|28820|91|28796|28957|479,Colleen Murphy,machine learning|deep learning|computer vision|expert systems|expert systems,Jordan Gergov|Kenneth H. Funk II|Bernhard Nebel|Bradford W. Wade|Jürgen Huschens,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-14
567,28672,Louise A. Dennis,Sci. Eng. Ethics,5.0,2487-2495,"Computational Goals, Values and Decision-Making.",26,2020,,Louise A. Dennis,genetic algorithms|neural networks|genetic algorithms|bayesian networks|neural networks|bayesian networks,Neelke Doorn|Magdy A. Kharoshah|Javad Yahaghi|Haldun M. Özaktas|Keith W. Miller 0001,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2020.0,ACL,ACL_52,52.0,San Francisco,10-04-2020,12-04-2020,98613495,98613495-26
568,28673,Steven R. Smith,Sci. Eng. Ethics,3.0,475-481,"Neuroscience, Ethics and Legal Responsibility: The Problem of the Insanity Defense - Commentary on ""The Ethics of Neuroscience and the Neuroscience of Ethics: A Phenomenological-Existential Approach"".",18,2012,261|519|521|267|523|400|28823|29082|28703|28972|314|445|28862|29033|379|28918|28795,Steven R. Smith,data querying|data modeling,Kai-Uwe Carstensen|Dieter Baum|Ulrike Weiland,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2012.0,ACL,ACL_44,44.0,Tokyo,27-11-2012,29-11-2012,98613495,98613495-18
569,28674,Lishan Lan|Qin Zhu|Yongmou Liu,Sci. Eng. Ethics,5.0,64,The Rule of Virtue: A Confucian Response to the Ethical Challenges of Technocracy.,27,2021,29030|28938|29010|28728|60,Lishan Lan,big data|data querying|data storage|data processing|data querying|data storage,Wolfgang Schönfeld|Marcello Ienca|Dena Plemmons|Hans Uszkoreit,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-27
570,28675,Indira Nair|William M. Bulleit,Sci. Eng. Ethics,1.0,65-87,Pragmatism and Care in Engineering Ethics.,26,2020,281|441|478,Indira Nair,machine learning|neural networks|natural language processing|machine learning|neural networks,Friedemann Leibfritz|Knut H. Sørensen|Mark S. Davis|Barbara E. Ribeiro|Ingo Raasch,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2020.0,ICML,ICML_52,52.0,San Francisco,17-03-2020,18-03-2020,98613495,98613495-26
571,28676,Jaime A. Teixeira da Silva,Sci. Eng. Ethics,1.0,323-325,"Reflection on the Fazlul Sarkar versus PubPeer (""John Doe"") Case.",24,2018,78|28783,Jaime A. Teixeira da Silva,knowledge representation|machine learning|expert systems|bayesian networks|natural language processing,Matthew J. Dennis|Angi Voß|Kurt Eberle,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-24
572,28677,Vito L. Punzi,Sci. Eng. Ethics,4.0,1253-1277,A Social Responsibility Guide for Engineering Students and Professionals of all Faith Traditions: An Overview.,24,2018,263|28687|29082|419|427|304|28722|28983|28746|338|216|494|28912|117,Vito L. Punzi,vulnerability|network security|information security,Michael D. Mumford|Marc Lampe|Hagit Keysar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-24
573,28678,David Koepsell,Sci. Eng. Ethics,1.0,119-133,On Genies and Bottles: Scientists' Moral Responsibility and Dangerous Technology R&D.,16,2010,28808|28872|29034|28875|28748|210|84|214|28818|28915|539,David Koepsell,data processing|indexing|data processing|data querying|data storage|indexing,Shlomo Mark|Jan Wilms|Helmut Seidl|Raphael Cohen-Almagor,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2010.0,AAAI,AAAI_42,42.0,London,25-01-2010,29-01-2010,98613495,98613495-16
574,28679,William J. Frey,Sci. Eng. Ethics,3.0,611-628,Teaching Virtue: Pedagogical Implications of Moral Psychology.,16,2010,29088|545|232|28812|28909|29006|28780|28885|86|28951,William J. Frey,natural language processing|computer vision|knowledge representation,Shan Jing|B. S. Tam|Jürgen Huschens,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-16
575,28680,Amarjeet Singh 0004|Kewal Krishan|Neelam Dehal|Tanuj Kanchan,Sci. Eng. Ethics,2.0,773-777,Mandatory Publications: An Approach to Kill 'Lack of Will' or 'Lack of Skill'?,24,2018,451|47|28694|412,Amarjeet Singh 0004,computer vision|expert systems|neural networks|computer vision,William Bülow|Ann-Marie Hughes|Arno Wagner|Simone Pribbenow|Alexander Kaplan,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2018.0,NeurIPS,NeurIPS_50,50.0,London,24-12-2018,29-12-2018,98613495,98613495-24
576,28681,Adrian Treloar|Alastair J. D. Macdonald|Dimitrios Adamis|Finbarr C. Martin,Sci. Eng. Ethics,1.0,169-174,Ethical Research in Delirium: Arguments for Including Decisionally Incapacitated Subjects.,16,2010,385|28677|28934|241|411|59|28732|29022,Alastair J. D. Macdonald,indexing|data querying|data modeling|data processing|data storage,Christian Stangier|Rudi Studer|Meghnaa Tallapragada|Klaus Schwettmann|Ramesh Holla,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-16
577,28682,Jinnie M. Garrett|Stephanie J. Bird,Sci. Eng. Ethics,4.0,581,Ethical Issues in Communicating Science.,13,2007,28934|275|28701|29087|426|28715|434|28730|451|28744|470|226|29039|28913|29046|28791|28792|254,Stephanie J. Bird,data processing|indexing|big data|indexing|big data,M. A. Osipova|Petra Steffens|Louise Bezuidenhout|Julianne Hanavan,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2007.0,ICML,ICML_39,39.0,Tokyo,22-04-2007,25-04-2007,98613495,98613495-13
578,28683,Brian Bowe|Diana Adela Martin|Eddie Conlon,Sci. Eng. Ethics,5.0,60,A Multi-level Review of Engineering Ethics Education: Towards a Socio-technical Orientation of Engineering Education for Ethics.,27,2021,28939|11|527|28816|139|166|435|28872|80|28894|28781|28922,Diana Adela Martin,computer vision|natural language processing|knowledge representation,Philip J. Langlais|Thomas Ludwig 0001|Kai-Uwe Carstensen|Peter Gritzmann|Victor Klee,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2021.0,CVPR,CVPR_53,53.0,San Francisco,20-11-2021,24-11-2021,98613495,98613495-27
579,28684,Petr Houdek,Sci. Eng. Ethics,2.0,691-707,Fraud and Understanding the Moral Mind: Need for Implementation of Organizational Characteristics into Behavioral Ethics.,26,2020,,Petr Houdek,data processing|big data,Thomas Burger|Panagiotis Tsiamyrtzis|Luciano Floridi|Thomas Ludwig 0001|Kai-Uwe Carstensen,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2020.0,ICML,ICML_52,52.0,San Francisco,17-03-2020,18-03-2020,98613495,98613495-26
580,28685,Enrica Marchigiani|Ileana Di Pomponio|Margherita Bracci|Oronzo Parlangeli|Paola Palmitesta|Stefano Guidi,Sci. Eng. Ethics,1.0,9,"University Teachers During the First Lockdown Due to SARS-CoV-2 in Italy: Stress, Issues and Perceptions of Misconduct.",28,2022,294|73|13|209|29043|29079|28988,Stefano Guidi,data processing|data management|data processing,Christoph W. Keßler|Simone Pribbenow|David D. Woods,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2022.0,AAAI,AAAI_54,54.0,London,21-11-2022,26-11-2022,98613495,98613495-28
581,28686,Laura Yenisa Cabrera Trujillo|Sabrina Engel-Glatter,Sci. Eng. Ethics,3.0,595-617,Human-Animal Chimera: A Neuro Driven Discussion? Comparison of Three Leading European Research Countries.,21,2015,28934|141|28688|424|28843|445|330|476|487|28904|28916|28919,Sabrina Engel-Glatter,indexing|data modeling|data processing|big data,Frédéric Gilbert 0003|James A. Stieb|Mike Kelley|Maria Misankova,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-21
582,28687,Peter M. Attia,Sci. Eng. Ethics,3.0,1007-1016,Mega-Sized Concerns from the Nano-Sized World: The Intersection of Nano- and Environmental Ethics.,19,2013,99|326|28906|29006|464|210|28887|91|28701,Peter M. Attia,big data|data storage|indexing|data modeling|big data,Mark S. Davis|Stefan Böttcher|Jake Greenblum|Tanuj Kanchan|Domagoj Markovic,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-19
583,28688,Albert P. C. Chan|Amos Darko|Igor Martek|M. Reza Hosseini|Mahdi Tahmasebi|Saeed Banihashemi,Sci. Eng. Ethics,1.0,205-231,Distinguishing Characteristics of Corruption Risks in Iranian Construction Projects: A Weighted Correlation Network Analysis.,26,2020,,Albert P. C. Chan,computer vision|natural language processing|expert systems|expert systems,Jessica M. Smith|Lisa H. Newton|Ekkehard W. Sachs|Jagadish Rao Padubidri,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-26
584,28689,Matthew Grellette,Sci. Eng. Ethics,3.0,28,Tech Ethics Through Trust Auditing.,28,2022,477,Matthew Grellette,cybercrime|malware analysis|malware analysis|threat detection,Rainer Tichatschke|Junwen Zhu|Judy Illes|Ingrid Olesen|Marc Lampe,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2022.0,CVPR,CVPR_54,54.0,San Francisco,03-02-2022,06-02-2022,98613495,98613495-28
585,28690,Christian Gamborg|Ellen-Marie Forsberg|Karsten Klint Jensen|Kate Millar|Peter Sandøe,Sci. Eng. Ethics,3.0,425-445,Facilitating Ethical Reflection Among Scientists Using the Ethical Matrix.,17,2011,28928|28737|29090|38|301|466|29077|29014|28760|28671,Christian Gamborg,penetration testing|information security|security policies|threat detection|threat detection,Ekkehard W. Sachs|Stefka Schmid|E. F. Codd|Richard Rödler|Sarah R. Davies,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-17
586,28691,Gizell Green|Miri Barak,Sci. Eng. Ethics,1.0,8,Applying a Social Constructivist Approach to an Online Course on Ethics of Research.,27,2021,28931|28872|299|342|28825,Gizell Green,knowledge representation|expert systems|deep learning|bayesian networks,Kenneth H. Funk II|Aida Causevic|Richard Rödler|Jessica Morley|Michael J. Selgelid,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-27
587,28692,Rafi Rashid,Sci. Eng. Ethics,3.0,1861-1872,Training STEM Ph.D. Students to Deal with Moral Dilemmas.,26,2020,387|28682|28947|406|307|28870|28887|96|28783|251|510,Rafi Rashid,big data|big data,Rainer Tichatschke|Melissa S. Anderson|Volker Schulz 0001|Stefano Bertuzzi|Tao Wang,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2020.0,CVPR,CVPR_52,52.0,London,01-04-2020,02-04-2020,98613495,98613495-26
588,28693,Raymond E. Spier|Stephanie J. Bird,Sci. Eng. Ethics,1.0,1-3,Science and Engineering Ethics Enters its Third Decade.,20,2014,9|28813|29069|28815|543|28834|28706|164|28966|28843|28859|190|28743|29000|28885|218|238,Stephanie J. Bird,reinforcement learning|expert systems|reinforcement learning|neural networks|neural networks,Magdalena Grohman|Chao Zuo|Jörg H. Siekmann|Matteo E. Bonfanti|Verena Nitsch,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2014.0,AAAI,AAAI_46,46.0,San Francisco,26-08-2014,27-08-2014,98613495,98613495-20
589,28694,Fabrizia Faustinella|Giovanni M. Pes|Maria Pina Dore,Sci. Eng. Ethics,2.0,651-653,Italian Adagio: Every Law has Its Loophole.,25,2019,,Giovanni M. Pes,neural networks|computer vision|knowledge representation,Christoph Meinel|Robert S. Arnold|Philippe van Basshuysen,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-25
590,28695,Lynne E. Olson,Sci. Eng. Ethics,1.0,185-200,Developing a Framework for Assessing Responsible Conduct of Research Education Programs.,16,2010,324|12|28781|29008|28945|29075|28792|28729|28701|28862,Lynne E. Olson,data management|big data|data querying|data storage,Kai von Luck|Liu Yao|Christopher Lusena,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2010.0,AAAI,AAAI_42,42.0,London,25-01-2010,29-01-2010,98613495,98613495-16
591,28696,Dena Plemmons|Michael W. Kalichman|Stephanie J. Bird,Sci. Eng. Ethics,3.0,423-432,Editors' Overview: Neuroethics: Many Voices and Many Stories.,18,2012,28928|401|28691|156|28703|28837|70|28882|29015|29018|221|105|29044|503|28793|252,Stephanie J. Bird,data modeling|data querying|data management|indexing|data storage|big data,Peter Rasche|Ping Yan|Andrzej Górski|Jens Hofmann 0001|Christoph Meinel,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2012.0,CVPR,CVPR_44,44.0,Paris,06-07-2012,10-07-2012,98613495,98613495-18
592,28697,David Koepsell|Sylvia C. Pont|Willem-Paul Brinkman,Sci. Eng. Ethics,4.0,1033-1048,Human Participants in Engineering Research: Notes from a Fledgling Ethics Committee.,21,2015,28744|330|28715|174|500,David Koepsell,cybercrime|information security|penetration testing|network security|information security|cybercrime,Richard Rödler|Craig Smith|Cary Moskovitz|Tibor Kiss,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-21
593,28698,Nikolas Stroth,Sci. Eng. Ethics,6.0,1707-1716,The Central Importance of Laboratories for Reducing Waste in Biomedical Research.,22,2016,9|28817|405|537|28710|28838|454|463|353|114|29053,Nikolas Stroth,deep learning|natural language processing|machine learning|deep learning|genetic algorithms|reinforcement learning,Mechthild Rickheit|Mechthild Rickheit|Aceil Al-Khatib|Matthew Benjamin Reisman|Christoph Beierle,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2016.0,ICML,ICML_48,48.0,Paris,28-01-2016,31-01-2016,98613495,98613495-22
