,ID,Title,Author,AuthorID,Venue,VenueID,VenueType,ConferenceType,Area,Published,PublishedIn,PaperType
588,9c5ecc229ae9468ab4bf4f1db4d6beac,On Smoothing of Generalized max-Functions via epsilon-Regularization,Andreas Brieden,4a0cee903b394355b5743788e7410b16,IEEE Transactions on Knowledge and Data Engineering,IEEE-TKDE,Journal,,NaturalLanguageProcessing,True,IEEE-TKDE-Volume-1,FullPaper
589,075c9130d836424ba01296b83284019f,"On Social Attribution: Implications of Recent Cognitive Neuroscience Research for Race, Law, and Politics.",Wolfhart Totschnig,12c421aa58484646840a550cb1c915ba,ACM International Conference on Mobile Computing and Networking,MobiCom,Conference,RegularConference,NaturalLanguageProcessing,True,MobiCom-Proceeding-3,FullPaper
590,9828ce9096394ad99c47cf979bb5090e,On Structuring Domain-Specific Knowledge,Adrian Müller,27f3a6ead26c405b993cd288af4c59e4,IEEE Transactions on Neural Networks and Learning Systems,TNNLS,Journal,,Databases,True,TNNLS-Volume-8,DemoPaper
591,1251963095034f09ad39d33ee4bcf7ba,On Subsumption and Semiunifaction in Feature Algebras,Adam Briggle,6b48250a5f164bdc9ba00956bc3c49b4,ACM Symposium on User Interface Software and Technology,UIST,Conference,RegularConference,ArtificialIntelligence,True,UIST-Proceeding-5,DemoPaper
592,4ed07eb803004e90af731cc836a1f0a7,On a Fast Algorithm for Constrained Nonlinear Least Squares Problems,Vladimir Rykov,5867c5a9d4ab4830818c63e50ffd6906,Association for the Advancement of Artificial Intelligence,AAAI,Conference,RegularConference,MachineLearning,True,AAAI-Proceeding-7,DemoPaper
593,623b8dcc167d477a9335546ff624faf8,On a Weak Norm Based Prox-Regularization Method,Siti Nurani Mohd Nor,2ddb1618106940deaec57e6de2798bc5,IEEE International Conference on Computer Communications,INFOCOM,Conference,ExpertGroups,Databases,True,INFOCOM-Proceeding-8,ShortPaper
594,fdbc40b1bece410d805502a7ce5b3b66,On the (Non-)Rationality of Human Enhancement and Transhumanism.,Cesare A. Galtieri,7e83e9c35c154de7aa70191cece29e9e,IEEE/CVF Conference on Computer Vision and Pattern Recognition,CVPR,Conference,RegularConference,MachineLearning,False,,DemoPaper
595,d6977b14fb82496895015e35024c1ec7,On the Acceptance Power of Groups and Semigroups,Mohammed Madadin,9d262fa1a24545f291e141db2b8fad7c,ACM Transactions on Information Systems,TOIS,Journal,,ArtificialIntelligence,False,,ShortPaper
596,7be5ff9dadb046b5916c0da2b07dcac1,On the Algorithmic Complexity of Minkowski's Reconstruction Theorem,Tajanka Mladenovska,37622ef5e1b34c2dbfb974791df0b562,ACM Symposium on User Interface Software and Technology,UIST,Conference,RegularConference,ArtificialIntelligence,False,,ShortPaper
597,747e686593064d9fb543fa4aba26e525,On the Complexity of Constructing Optimal OBDD's,Louise A. Dennis,0a752b70e4b146d8af8d691f180f3faf,Association for Computational Linguistics,ACL,Conference,Workshop,NaturalLanguageProcessing,False,,ShortPaper
598,bd9647f47b614b13bfbaab763666b81b,On the Complexity of One Branching Graphs,Jochen Bern,9261831b6fd8481c923c522e43e4c70d,ACM Transactions on Information Systems,TOIS,Journal,,ArtificialIntelligence,True,TOIS-Volume-6,ShortPaper
599,4b230a0d72ed4550937642f1304c1818,On the Complexity of Tensor Formulae,Toni Bollinger,55f67072b50e45dfb2f10158e0ce055c,ACM Symposium on User Interface Software and Technology,UIST,Conference,RegularConference,ArtificialIntelligence,True,UIST-Proceeding-6,Poster
600,501750595047430fbd1cca9f0890deb7,On the Complexity of a Licence Constrained Job Assignment Problem,Don Gotterbarn,7af510c5c64e4221ba3f69376d18ebee,Conference on Neural Information Processing Systems,NeurIPS,Conference,ExpertGroups,NaturalLanguageProcessing,True,NeurIPS-Proceeding-3,DemoPaper
601,74659ae9ab1845e9803698df06b79baa,On the Complexity of some Basic Problems in Computational Convexity: 1. Containment Problems,Morten P. Oksvold,c40ba158131f42a9a700aeaf6be78928,IEEE Transactions on Pattern Analysis and Machine Intelligence,TPAMI,Journal,,MachineLearning,True,TPAMI-Volume-9,FullPaper
602,865a3063b3a64fe5b3d6577f52c407b7,On the Complexity of some Basic Problems in Computational Convexity: II. Volume and mixed volumes,Dusanka Krajnovic,b23e6645a7844e63a6b93e019e009a44,Conference on Learning Theory,COLT,Conference,Workshop,ArtificialIntelligence,False,,ShortPaper
603,d6fef94a388e49a380aa9ab219dfafab,On the Distribution of càdlàg Processes without Explosions,Raphael Cohen-Almagor,db85eb24210548ab891d7107a43f5e5b,International Journal of Computer Vision,IJCV,Journal,,NaturalLanguageProcessing,False,,ShortPaper
604,b98f86c8e95448b0a71bd30f7d80ddde,On the Expressiveness of Tree Set Operators,Tim Voetmann,ccf57f648c68426ab92dd0f3068ff03a,IEEE Transactions on Pattern Analysis and Machine Intelligence,TPAMI,Journal,,MachineLearning,True,TPAMI-Volume-2,FullPaper
605,69d04a32551345a6a0fbaa02ee4143a3,On the G/GE/1 Queue,Thomas A. Litzinger,6dec3db8714748deafefa05b0837c224,ACM Transactions on Information Systems,TOIS,Journal,,ArtificialIntelligence,True,TOIS-Volume-9,FullPaper
606,f5f433c4c20843e89a1b70e107c3e92d,On the GI/G/k Queue with Lebesgue-Dominated Inter-Arrival Time Distribution,Stephan Waack,5d84358e8ede4e349bc228268c89d17c,Conference on Learning Theory,COLT,Conference,Workshop,ArtificialIntelligence,True,COLT-Proceeding-6,FullPaper
607,927b7881f9ae4f7581cd4c09b238263b,"On the Interpretation of Equality, Sorts, and Logic Programming",Steven Umbrello,ff0145c2289948acb3c7ae6d74629c5e,Journal of Machine Learning,JML,Journal,,MachineLearning,True,JML-Volume-9,ShortPaper
608,cd7d685824544fe989d32ccaaab22903,On the Joint Distribution Functions of Order Statistics with Reference to Step-up Multiple Test Procedures,Klaus Rehkämper,d4d5aa72f75d4289b0917adbd5fb1b89,Association for Computational Linguistics,ACL,Conference,Workshop,NaturalLanguageProcessing,False,,ShortPaper
609,3862443bb7414dd4a820a31295198f57,On the Numerical Simulation of Bingham Fluid Flows Using Prox-Regularization,M. Nast,a93d5b1d9357457cbd44b23bc3417f5e,Journal of the American Statistical Association,JASA,Journal,,ArtificialIntelligence,True,JASA-Volume-7,ShortPaper
610,0894f7e6c64a483a93302cca6a2ae308,On the Power of Polynomial Bit-Reductions,Ineke Malsch,8ff9f74f8fc24a809da4588c27836be1,ACM International Conference on Mobile Computing and Networking,MobiCom,Conference,RegularConference,NaturalLanguageProcessing,False,,DemoPaper
611,eec817e45d974da1a40de07bbaf18df1,On the Problem of Masking Special Errors by Serial Signature Analysis,Jakob Stenseke,78a0366713a94b1f8fe34754f582e6e5,Association for the Advancement of Artificial Intelligence,AAAI,Conference,RegularConference,MachineLearning,True,AAAI-Proceeding-7,ShortPaper
612,f28ad3be53da49229a119bd8c0f58f57,On the Queue-Length-Distributions of the E,Petr Houdek,36308eb7ab1643fab7f3667572d4680e,International Joint Conference on Pervasive and Ubiquitous Computing,UbiComp,Conference,ExpertGroups,Databases,False,,ShortPaper
613,b5fb9cbfbc54475d96f027c8c209d009,On the Rareness of Disturbed Martingales in the Class of all Uniformly L,Michael Ley,570736e6f350426fb3c863302b2b159d,International Joint Conference on Pervasive and Ubiquitous Computing,UbiComp,Conference,ExpertGroups,Databases,True,UbiComp-Proceeding-5,FullPaper
614,02ebe867bad1403c890922e4d1c38d84,On the Reconstruction of Binary Images from Their Discrete Radon Transforms,Esther König,80713ee07b5049ce8bb277a7c50c7ba6,International Conference on Learning Representations,ICLR,Conference,Symposium,NaturalLanguageProcessing,False,,ShortPaper
615,79d05fd6a1fa4c799046a1f261e24b60,On the Role of Reasoning about Change in the Projection of Presuppositions,Joseph Lee,d562b280bc9c49d7abcab6ccc8afd3fb,ACM Transactions on Intelligent Systems and Technology,ACM-TIST,Journal,,ArtificialIntelligence,False,,FullPaper
616,b82b61d5fb9a45c98e8f2053c547fa6c,On the Solution of a Two Ball Trust Region Subproblem,Philip Robichaud,04849e7d747247a0b995da514aaea2de,Journal of the Association for Information Science and Technology,JASIST,Journal,,MachineLearning,False,,FullPaper
617,f834bf42856c4c8dabab11a0427f9a3b,On the Treatment of Compounds in Machine Translation. A Study,Tim Voetmann,ccf57f648c68426ab92dd0f3068ff03a,Journal of Machine Learning Research,JMLR,Journal,,ArtificialIntelligence,False,,FullPaper
618,6b7e535160ca4442aca9cb2ddea04727,On the Use of Product Structure in Secant Methods for Nonlinear Least Squares Problems,Jürgen Manowsky,7a19b9c25a8444658d49af79aba1b9fd,Journal of Machine Learning Research,JMLR,Journal,,ArtificialIntelligence,True,JMLR-Volume-5,DemoPaper
619,27e047025e6e49deae45ae06c8952d5a,One Step Further: Integrating Electronic Submission and the Reviewing Process,Jovan Shopovski,e588ed90cb264ddda2cac91b778d9a36,ACM Computing Surveys,ACM-CSUR,Journal,,ArtificialIntelligence,True,ACM-CSUR-Volume-4,FullPaper
620,15968a41a3974c3997630ae4da2d4b03,One Strike Against the Min-Max Degree Triangulation Problem,Jessica Li,f86a25d8fb2d4f9189b14f61deb30077,Empirical Methods in Natural Language Processing,EMNLP,Conference,RegularConference,Databases,True,EMNLP-Proceeding-10,FullPaper
621,45a179384a2646fe8edbdcba4f531fdc,Online-Based Approaches to Identify Real Journals and Publishers from Hijacked Ones.,Shane Epting,cf41a8fc582d465d82cdf920d317a29c,IEEE Transactions on Pattern Analysis and Machine Intelligence,TPAMI,Journal,,MachineLearning,True,TPAMI-Volume-8,DemoPaper
622,070446fc1c574da9979f328a211529b9,Open Centres for Journalology in Universities and Institutions.,William E. Kastenberg,af7cca4eb83549b89a810e6d0faab863,ACM Symposium on User Interface Software and Technology,UIST,Conference,RegularConference,ArtificialIntelligence,False,,FullPaper
623,a559ae835fa14e75bb85af0a04ee7f58,Operationen in erweiterten Typunifikationsformalismen,Petra Ludewig,aeec223444ef441187c1c9e1d2613819,International Conference on Learning Representations,ICLR,Conference,Symposium,NaturalLanguageProcessing,True,ICLR-Proceeding-3,ShortPaper
624,d93aa7ad0a4e42f69387351d3d8a6ca2,Operator-Geometric Solutions for the M/G/k Queue and its Variants,Christopher B. Freelance,ddd1551c8a434ef48059af0c5c7615ec,Empirical Methods in Natural Language Processing,EMNLP,Conference,RegularConference,Databases,False,,DemoPaper
625,447a2dd7ac854e3b9579de994bac305e,Optimal Allocation of Jobs between Heterogeneous Servers in the Retrial MAP/PH/K Queue,Petra Steffens,ca68767de329494380b3e340f6d12060,Journal of the Association for Information Science and Technology,JASIST,Journal,,MachineLearning,False,,ShortPaper
626,7a9aae7ffbbd49dab25cdda88b4a63b4,Optimal Control of Thermally Coupled Navier-Stokes Equations in Food Industry,Patrick Reuther,e03b09c553eb4e7b94b82ddcbc4fe625,Special Interest Group on Computer Graphics and Interactive Techniques Conference,SIGGRAPH,Conference,RegularConference,Databases,False,,ShortPaper
627,50a80f2cd7c34d3694d2f24587ce779e,Optimal Static Output Feedback Design By Using a Trust Region Interior Point Method,Lambèr M. M. Royakkers,0ee3c0fa34434dedab83f879ff07bdc6,IEEE Transactions on Pattern Analysis and Machine Intelligence,IEEE-TPAMI,Journal,,NaturalLanguageProcessing,False,,ShortPaper
628,b55ce87f2ac24858b7564dbb105157ce,Ordered Binary Decision Diagrams and Their Significance in Computer-Aided Design of VLSI Circuits,Lothar Breuer,8d3758f8613c47b6911c755601c10ca0,IEEE Transactions on Knowledge and Data Engineering,IEEE-TKDE,Journal,,NaturalLanguageProcessing,False,,ShortPaper
629,f77e5e30661e4e5bad72e169c108c8db,Ordered Binary Decision Diagrams in Electronic Design Automation,Belinda B. King,bb4a250a2d0241c6ac7ef6c0682a8ba5,Journal of the American Statistical Association,JASA,Journal,,ArtificialIntelligence,False,,DemoPaper
630,e88202adf94a42c7821f0101b106410a,Organizing a Collaborative Development of Technological Design Requirements Using a Constructive Dialogue on Value Profiles: A Case in Automated Vehicle Development.,Gregor Meyer,2428350f0fde482490bd9159aadac08e,Journal of Machine Learning Research,JMLR,Journal,,ArtificialIntelligence,False,,DemoPaper
631,05331de2939943e1981f99f4b81904b5,Overview: Underserved Areas of Education in the Responsible Conduct of Research: Authorship.,Tao Wang,1d06fdae456d4bd29387121a21c64faa,Conference on Neural Information Processing Systems,NeurIPS,Conference,ExpertGroups,NaturalLanguageProcessing,False,,FullPaper
632,e1ed5cf701f04ec8a0f8fb277f02d2bc,PROTOS-L: Towards a Knowledge Base Programming Language,Filippo Santoni de Sio,d4f60c928c6c4172b516a73015da93f0,Conference on Learning Theory,COLT,Conference,Workshop,ArtificialIntelligence,False,,ShortPaper
633,d1fde4f201894371a18d0072ed533522,Parallel versus Sequential Task-Processing: A New Performance Model in Discrete Time,Joseph Lee,d562b280bc9c49d7abcab6ccc8afd3fb,IEEE Transactions on Neural Networks and Learning Systems,TNNLS,Journal,,Databases,False,,FullPaper
634,4361c77b71984d27a337f884db4849d1,Parameter Estimation for BMAPs,Claus-Rainer Rollinger,a609fc745e8a4246b5da60c04161308c,ACM Symposium on User Interface Software and Technology,UIST,Conference,RegularConference,ArtificialIntelligence,True,UIST-Proceeding-9,DemoPaper
635,5a6972380e7a40a6819db18f6b6e51f9,Parenthetische Konstruktionen des Deutschen.,Mohammed Nadjib Khenkhar,697403d335c64c9a8936151d5ec468c2,IEEE International Conference on Computer Communications,INFOCOM,Conference,ExpertGroups,Databases,True,INFOCOM-Proceeding-3,FullPaper
636,8028a8da995644d398f201fa9d12467a,Parsingstrategien für Unifikationsgrammatiken mit ID/LP-Regeln,Burkhard Kehrbusch,428622834e69409da0d116a5dec4a71a,ACM Transactions on Intelligent Systems and Technology,ACM-TIST,Journal,,ArtificialIntelligence,True,ACM-TIST-Volume-7,FullPaper
637,69ccb2a225da41efae362c2da20c1d78,Patent Ethics: The Misalignment of Views Between the Patent System and the Wider Society.,Dennis M. Gorman,8f107422e2d94f72b086a38211ee291a,IEEE Transactions on Neural Networks and Learning Systems,TNNLS,Journal,,Databases,True,TNNLS-Volume-1,ShortPaper
638,8dd7f6f2f1c14b3c9813e2632611105f,Patenting and Licensing of University Research: Promoting Innovation or Undermining Academic Values?,Lise Degn,92423116e46045148d4abad2f7c6cd87,IEEE Transactions on Pattern Analysis and Machine Intelligence,IEEE-TPAMI,Journal,,NaturalLanguageProcessing,True,IEEE-TPAMI-Volume-1,ShortPaper
639,a970995efdd645ff9e7f5da1ea8d967d,Patients' Awareness About Their Rights: A Study from Coastal South India.,Qian Wang,5b4e1e73c449455d9f470849231e5fc2,ACM Symposium on User Interface Software and Technology,UIST,Conference,RegularConference,ArtificialIntelligence,True,UIST-Proceeding-10,FullPaper
640,2ea978949ec448eba5c8f346cd56b2d5,"Perceptions of Ethical Climate and Research Pressures in Different Faculties of a University: Cross-Sectional Study at the University of Split, Croatia.",James A. Stieb,bc8801ff40c14129a38be977b753ef1b,Artificial Intelligence Journal,AI,Journal,,ArtificialIntelligence,False,,DemoPaper
641,7bb96abc9a5643519c0cfb8ad20bc76f,Perceptions of Plagiarism by STEM Graduate Students: A Case Study.,Sven Lorenz,7a687ef87a6b4c209ee478bce664030e,Association for Computational Linguistics,ACL,Conference,Workshop,NaturalLanguageProcessing,True,ACL-Proceeding-10,ShortPaper
642,a2345f678ff7453c9e5a3d5a2224d1f3,Performance Analysis of SDN Specific Error Procedures: Comparison of Step-by-Step and End-to-End Schemes,Christoph W. Keßler,cf60e9385f6c4af7903d7a7d6fec7c7d,Association for Computational Linguistics,ACL,Conference,Workshop,NaturalLanguageProcessing,True,ACL-Proceeding-10,Poster
643,83b0abe5685947f3af725b2969212939,Persistence and Justified Causation: Some Remarks on Nonmonotonic Temporal Reasoning,Paul Tubig,2f16a92939174d3cb7e8cfb7b61910e5,Journal of the Association for Information Science and Technology,JASIST,Journal,,MachineLearning,False,,ShortPaper
644,77d927b494ec4922a096531b5e2552f0,Persistente Datenspeicherung in einer logischen Programmiersprache mit relationalen und deduktiven Datenbanken,Eugenijus Gefenas,116dc2e49abd498a83aca91fd1aae818,Machine Learning Journal,MLJ,Journal,,Databases,False,,DemoPaper
645,c956b7dca3b14b33896066b5a662900e,Personal Name Matching: New Test Collections and a Social Network based Approach.,Yotam Lurie,5845c49a143c49fe9edb529479d09058,Machine Learning Journal,MLJ,Journal,,Databases,False,,FullPaper
646,e7a80d36bdef4b43a2cae3b06797f1cd,Phasentyp-Verteilungen und Matrix-analytische Methoden,Diane S. Gilleland,7bc2468b9a074424b8f798ac6cf259ed,International Journal of Computer Vision,IJCV,Journal,,NaturalLanguageProcessing,False,,FullPaper
647,5b41a5830a3b4ccaaec9126fc4ac1191,"Philip Brey, Adam Briggle, and Edward Spence (eds): The Good Life in a Technological Age - Routledge, New York, 2012.",Siara Isaac,34a9b1a22c054b8e941d32a65c269ef7,Journal of Machine Learning,JML,Journal,,MachineLearning,False,,ShortPaper
648,e03304caac62459597e324238d7ba818,Philosophy of Technology and Macro-ethics in Engineering.,Vanja Pupovac,f7d631ec424743248b2ca039ecd7c317,Conference on Neural Information Processing Systems,NeurIPS,Conference,ExpertGroups,NaturalLanguageProcessing,False,,FullPaper
649,b8591d2cf86b433abd4b3373f3cc5b48,Plagiarism in Student Research: Responsibility of the Supervisors and Suggestions to Ensure Plagiarism Free Research.,Kai Lebeth,22e26fd2ae6c498ba7dcd24e98974411,IEEE Transactions on Neural Networks and Learning Systems,TNNLS,Journal,,Databases,False,,DemoPaper
650,7be2966b4aba46ed973f749701ea31e5,Pluralbehandlung in natürlichsprachlichen Wissensverabeitungssystemen,Beuy Joob,bf9cc7443d26423e8f8d44f4f1a53a8c,International Conference on Machine Learning,ICML,Conference,Workshop,Databases,True,ICML-Proceeding-7,ShortPaper
651,e913e7de5b6a4394ac3535ef412a37be,Politics of Science: Unwarranted Encounters.,Erik Laes,78d9b87d5f9f4fa49901c507f4f3ee21,Journal of the Association for Information Science and Technology,JASIST,Journal,,MachineLearning,False,,DemoPaper
